0.042707,0.091567,0.0012667,0.01882,0.23308,0.0079624,0.0063337,0,0,0.10984,0.052841,0.016468,0,0,0.13066,0.11202,0,0.022801,0.13066,0.022982
0.13923,0.1368,0.0028249,0.0096852,0.020581,0,0.010492,0.10654,0,0.00040355,0.11784,0.024213,0.18119,0.035513,0.011299,0.20339,0,0,0,0
0.061067,0.10575,0,0.0049248,0.23191,0.060082,0,0,0,0.25215,0.015849,0.014058,0.040294,0.0035817,0.0034026,0.096705,0.00026862,0.01361,0,0.096347
0.0010539,0.090111,0,0.00026348,0.22932,0.014052,0.004567,0,0.10381,0.10768,0.0051818,8.7827e-05,0.13227,0.0049183,0.0060601,0.094766,0,0.053662,0.090374,0.06183
0,0,0,0,0,0,0.14791,0,0.56546,0,0,0.001378,0.1865,0.018374,0.079008,0,0,0,0,0.001378
0,0,0.0051794,0.0047957,0,0.001151,0.011702,0,0,0,0.034529,0.052753,0,0.005563,0,0.51065,0.0072895,0.36236,0,0.0040284
0.02447,0.14579,0,0.068476,0.26527,0.004524,0.060662,0.00082254,0.00020563,0.25355,0.00020563,0.029406,0.00082254,0.00082254,0.0016451,0,0,0.031873,0.00082254,0.11063
0,0,0,0,0.0034106,0.05457,0.00068213,0,0.8397,0,0,0.026603,0,0.066166,0,0,0,0.0020464,0,0.0068213
0.0014388,0.069544,0,0,0.0023981,0.010552,0,0.0028777,0,0,0,0.040288,0.0014388,0,0,0.52134,0.0043165,0,0.3458,0
0.045116,0.14911,0.0013382,0,0,0.14892,0.004588,0.00019117,0,0.00019117,0.055821,0.04588,0,0,0.03269,0.32976,0.00019117,0.18409,0.0021028,0
0.058002,0.1334,0,0.1545,0.34511,0.0058002,0.00026364,0.00026364,0,0.16003,0.032428,0,0.00052729,0.075929,0,0.030319,0.00079093,0,0,0.0026364
0.00034247,0.17329,0.025685,0.0082192,0.44212,0.12603,0,0,0.00034247,0.20788,0.014726,0,0,0.00034247,0.00034247,0,0,0,0.00068493,0
0,0.0005102,0.030102,0,0,0.067347,0.030612,0,0,0.0086735,0.21582,0,0,0,0.22245,0,0,0.0005102,0.36888,0.055102
0.011212,0.1295,0,0,0.31324,0.063494,0.0026313,0,0,0.13889,0.07093,0.00057202,0.042444,0.010067,0,0.092095,0,0,0.12493,0
0.0025753,0.10024,0,0,0.25594,0.0043582,0.059231,0,0.24386,0.12025,0,0.043185,0.0073296,0,0,0,0.10162,0.0003962,0.061014,0
0.084042,0.16547,0.00032701,0,0.42119,0.019948,0,0,0,0.1985,0,0,0,0.1102,0,0,0,0.00032701,0,0
0.010905,0.091967,0,0,0.23682,0.0041803,0,0,0.0010905,0.11032,0.035805,0,0,0.1783,0.13123,0.19884,0.00018175,0.00018175,0.00018175,0
0,0.16074,0.0047649,0.0015883,0.40915,0.091487,0.0076239,0,0,0.19282,0.079098,0.019695,0,0.0022236,0.001906,0,0,0.00063532,0.01493,0.013342
0.1183,0,0,0,0,0,0,0,0.65305,0,0,0.058355,0.033687,0,0,0,0.13607,0.0005305,0,0
0.0091743,0.0091743,0,0.73394,0.13761,0,0.055046,0,0,0,0,0,0,0,0.036697,0,0.0091743,0,0.0091743,0
0.051698,0.11106,0,0,0.28324,0.0048193,0.0050383,0,0,0.13297,0.035706,0.0015334,0.12837,0.067908,0.0010953,0.17634,0,0.00021906,0,0
0.00058548,0.149,0.00087822,0.0046838,0.41189,0.0064403,0.089286,0,0.013173,0.17769,0.00029274,0.019906,0.069087,0,0.016101,0,0.040984,0,0,0
0.079466,0.059865,0.00011808,0.10887,0.15244,0.0051954,0.032826,0,0,0.14559,0.031645,0.00011808,0,0.18869,0.001535,0,0,0.0086197,0.1215,0.063526
0,0,0,0,0,0.082456,0,0.016551,0.0054168,0.031297,0.12729,0.14445,0,0.01294,0,0,0,0.5796,0,0
0,0.0072934,0,0,0.0032415,0.0024311,0.0048622,0,0,0,0,0.19449,0,0,0,0,0.0072934,0.78039,0,0
0.049594,0.11429,0.00022543,0,0.29035,0.0049594,0.067403,0,0.0011271,0.27795,0,0,0,0.069883,0.0029306,0,0,0,0,0.12128
0.079308,0,0.00036049,0.21125,0.0018025,0,0,0,0,0,0.115,0.086518,0,0.0018025,0.15609,0,0,0.34751,0.00036049,0
0.43137,0,0.0019608,0,0,0,0,0.017647,0,0.20392,0,0.32745,0,0,0.0098039,0,0,0,0,0.0078431
0,0,0.12779,0,0,0,0.10446,0,0.0020891,0,0.014972,0.09227,0,0.00034819,0.01915,0.30258,0,0.33531,0.00034819,0.00069638
0.045576,0.1441,8.378e-05,0.052949,0.33688,0.048341,0.020023,0,0.10313,0.15667,0.018432,0.018683,0,0,0.0023458,0.00033512,0.043231,0.00016756,0,0.0090483
0.034,0.0013846,0.00015385,0.091385,0,0,0.042923,0.0027692,0,0.32092,0,0.036923,0,0,0.071846,0,0,0.14815,0,0.24954
0.0060606,0.21636,0.00030303,0.0051515,0.39303,0.0066667,0.0021212,0.034545,0,0.18394,0.00060606,0.0051515,0,0.12121,0,0.024545,0,0,0.00030303,0
0,0.0017544,0,0,0,0.067544,0,0,0,0,0.26316,0,0,0.14781,0,0.40307,0,0.060965,0,0.055702
0,0.12252,0,0,0.31186,0.0053269,0.005569,0,0.0014528,0.29855,0.00072639,0,0.089346,0,0.026634,0,0.0077482,0,0,0.13027
0.042303,0.21076,0,0,0.32265,0.0057572,0.13917,0,0,0.15544,0.029036,0.0012516,0.0015019,0,0,0.041802,0.050313,0,0,0
0,0,0.014462,0,0,0,0.015738,0,0,0.27222,0.10591,0.015313,0.0021268,0,0.31051,0.034453,0,0,0.00042535,0.22884
0,0,0,0,0,0,0,0.001108,0,0.033795,0.24931,0.01108,0,0,0.26094,0.44377,0,0,0,0
0,0,0.0017361,0,0,0,0,0,0.0017361,0,0,0.029514,0,0,0,0.27257,0,0.020833,0.53472,0.13889
0.18921,0.03347,0,0,0,0,0,0.0030738,0,0.035519,0,0.17077,0.0017077,0,0.060109,0,0.1752,0.32958,0,0.0013661
0.005137,0.18151,0,0,0,0.46918,0,0.015411,0.030822,0.17808,0,0,0.10445,0,0.0085616,0,0,0,0,0.0068493
0.057707,0.17492,0.00025648,0.15029,0.3306,0.0058989,0.0713,0.019749,0,0.18261,0,0,0.0038471,0.00025648,0.0015389,0,0,0,0,0.0010259
0.25849,0,0.0010953,0.0021906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73823,0
0.10945,0,0.00049751,0.26617,0,0,0.0029851,0.00049751,0,0,0,0.1194,0,0,0,0.00099502,0.020896,0.4791,0,0
0.00053821,0,0.00053821,0.0026911,0,0,0.012379,0,0.089343,0,0,0.00053821,0.1986,0,0,0.062971,0.038213,0.074273,0,0.51991
0,0,0.0032237,0.35977,0,0,0,0,0,0,0,0,0,0,0,0.60993,0.027079,0,0,0
0.019277,0,0.026736,0.032932,0.00022949,0.00045898,0.011245,0.00022949,0.27688,0,0.039931,0.020195,0.10155,0.0010327,0,0.34848,0,0.028916,0.077338,0.014573
0,0.056442,0,0.11946,0.14367,0.002454,0.0030117,0.03034,0.13185,0.081874,0,0.050864,0.0056888,0.1623,0.037256,0.00044618,0.066592,0.10764,0,0.00011154
0.0017123,0,0,0.005137,0,0,0,0,0,0,0,0.0017123,0,0,0,0,0,0,0,0.99144
0.0091954,0,0,0,0,0,0.019923,0,0.0038314,0,0.024521,0,0.44828,0.49349,0,0.00076628,0,0,0,0
0,0,0.030008,0,0,0,0.010522,0,0.94271,0,0,0.00077942,0,0,0,0,0.015978,0,0,0
0,0.13229,0.00052288,0,0.35346,0.027712,0,0,0.32183,0.15869,0,0.00052288,0,0,0,0,0.0049673,0,0,0
0,0.12515,5.7382e-05,0.016526,0.29563,0.040512,0,0,0.070638,0.27859,0,0.00011476,0,0.035577,0.0024101,5.7382e-05,0.0033856,5.7382e-05,0.038676,0.092615
0.00034211,0.0013685,0.0054738,0.0010263,0.027369,0.0017106,0.0037633,0.00068423,0,0.020869,0,0.034896,0,0,0.030448,0.6442,0.0099213,0,0,0.21793
0.0092443,0.091476,0.11405,0.031603,0.16683,0.03214,0.0081694,0.018704,0.0020424,0.11867,0.051166,0.00042997,0.079437,0.0068795,0.019994,0.2181,0.0030098,0.013544,0.00085994,0.013652
0,0.0014104,0,0,0,0,0.065585,0,0.57992,0.009638,0.00047015,0.00094029,0,0,0.023977,0.00047015,0.00070522,0,0.31688,0
0.08313,0.068643,0.16775,0.083672,0.17438,0.072705,0.045491,0,0,0.082183,0.057135,0.042377,0.015976,0.041971,0.00067696,0.00027078,0.013945,0,0.049282,0.00040617
0,0.058484,0.099089,0.00011535,0.14858,0.0032299,0.01292,0,0,0.08467,0.045334,0,0.032299,0.0012689,0.010728,0.41666,0.00057677,0.029069,0,0.056985
0,0,0.15282,0,0,0,0,0,0,0,0,0.16901,0,0,0,0,0,0.67817,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.050371,0,0.94963,0,0,0,0
0,0,0.098016,0.68378,0,0.0070012,0.0035006,0,0,0,0.03734,0,0.060677,0,0.10852,0.0011669,0,0,0,0
0,0,0,0,0,0,0.1617,0,0,0,0,0.24771,0,0,0,0,0.5883,0.0022936,0,0
0,0.041791,0.030145,0.012884,0.11216,0.003634,0.0061117,0,0.10167,0.16212,0,0.063759,0.01594,0.031054,0.064668,0,0.047241,0.079865,0.13801,0.088949
0,0.064935,0,0,0,0,0,0,0,0,0,0.16017,0.0010823,0,0,0.49459,0.2776,0.0010823,0.00054113,0
0,0.064161,0.073905,0.078208,0.17654,0.0027841,0.002531,0,0,0.091622,0.008732,0.030372,0.00012655,0.039357,0.00063275,0.1511,0.0017717,0.13781,0.12427,0.016072
0.068173,0.00040339,0.091166,0.054861,0.0012102,0.0016136,0.031061,0,0,0,0.16136,0.0080678,0.018152,0.12505,0.0020169,0.20331,0,0,0,0.23356
0,0,0,0,0.0086207,0,0.71552,0.021552,0,0,0,0,0,0,0,0,0,0,0,0.25431
0,0,0,0,0,0.03079,0,0,0,0,0,0,0,0,0,0,0,0,0.96519,0.0040161
0.056452,0,0.073589,0.12097,0.0023522,0.072581,0.062164,0,0.41364,0,0,0.0013441,0.19691,0,0,0,0,0,0,0
0,0,0.0003962,0.029715,0.0011886,0,0,0.0015848,0,0,0.40372,0,0,0.13352,0.29913,0.050713,0.043185,0.0051506,0,0.031696
0,0,0,0,0,0.37363,0.0054945,0.0054945,0.016484,0,0,0,0,0.016484,0,0.58242,0,0,0,0
0.0051835,0.022836,0,0.15032,0.0049033,0,0.002942,0.00028019,0.17246,0.049314,0.0096666,0.033903,0.0001401,0,0.10115,0.26394,0.02914,0.15032,0.0035024,0
0.00045372,0,0,0.0013612,0.0013612,0,0.0090744,0,0,0.28403,0.19147,0.00045372,0,0,0.0036298,0,0,0,0,0.50817
0,0,0.87583,0,0,0.0088692,0,0,0,0,0,0.1153,0,0,0,0,0,0,0,0
0,0,0.083086,0,0,0.14625,0.024587,0,0,0,0,0.13268,0,0,0,0.50615,0,0.053412,0,0.053836
0,0.17501,0,0.16951,0.37258,0.0063639,0,0,0,0.17559,0,0,0.0052068,0.094301,0.0014463,0,0,0,0,0
0.001552,0.13114,0,0.023539,0.33316,0.0056906,0.001552,0,0.34144,0.15701,0,0.000776,0,0.0041386,0,0,0,0,0,0
0.08626,0.098418,0,0.00057893,0.24855,0.033964,0.0038595,0,0,0.23794,0.00019298,0.00019298,0,0,0.0015438,0.022192,0.0019298,0.024315,0,0.24006
0.0014286,0,0.2,0,0,0,0.032857,0,0,0,0,0.0057143,0.67571,0,0,0,0,0,0.08,0.0042857
0,0,0,0,0.0098921,0,0.13534,0.0017986,0.55351,0,0,0.076439,0.16592,0,0,0.056655,0,0,0,0.00044964
0.026689,0.078384,0.00096177,0.021039,0.17372,0.0026449,0.0085357,0.013585,0.00012022,0.085477,0.027891,0.028973,0,0.024044,0.052296,0.18767,0.00012022,0.14679,0.10579,0.015268
0.0086127,0,0,0,0,0,0,0.020917,0.8299,0.0003076,0,0.0012304,0,0.026146,0,0,0,0,0,0.11289
0.25324,0,0.0080994,0,0.0032397,0,0,0,0.012959,0,0.13283,0,0,0.0070194,0,0.58261,0,0,0,0
0.046739,0,0.0046739,0.022095,0.0010622,0,0.079244,0,0,0,0.1109,0.0010622,0.13066,0.13703,0.0004249,0.32122,0.0008498,0.0078606,0.13618,0
0,0,0,0,0,0,0,0,0,0,0.0071429,0,0,0,0,0,0,0,0,0.99286
0,0,0,0,0.035714,0,0,0,0,0,0,0,0,0,0,0.96429,0,0,0,0
0,0.7993,0,0,0,0,0,0,0,0,0.15845,0,0,0,0,0,0,0,0,0.042254
0.073459,0,0.095759,0,0,0.001749,0.010057,0,0.53826,0,0.077831,0.00087451,0.16135,0,0.040665,0,0,0,0,0
0.085368,0,0.01248,0.1248,0.00090432,0.092422,0.058419,0,0.00018086,0.00054259,0.078133,0.043588,0,0,0,0.091156,0,0.17417,0.23784,0
0,0.042151,0,0.10565,0,0,0.024858,0.10457,0.0002702,0.094569,0,0.00081059,0.4034,0.15239,0.001351,0,0.002702,0.0016212,0.064847,0.00081059
0,0,0,0.21409,0,0.0088035,0.040816,0,0,0,0,0.00040016,0,0,0.17327,0.00080032,0.016807,0,0.54502,0
0.0063446,0,0,0.0019522,0,0.0053685,0.0065886,0,0.58882,0,0.043436,0.00073206,0,0,0.00097609,0,0,0,0.34578,0
0,0,0,0.016093,0,0,0,0,0.4215,0.21435,0,0.00068481,0,0.015066,0.0027393,0,0.061804,0.0042801,0.052731,0.21075
0,0,0,0,0,0,0.0072946,0,0.78084,0,0.056137,0.0012686,0.15446,0,0,0,0,0,0,0
0.030102,0.016071,0.0002551,0,0,0.0056122,0.0058673,0.021173,0.31403,0,0,0.0005102,0.098469,0.0086735,0.11046,0,0.032908,0,0.35587,0
0.024164,0.20379,0,0,0.51873,0.0088602,0,0,0,0.24446,0,0,0,0,0,0,0,0,0,0
0,0.0090909,0.0090909,0,0,0,0.11818,0,0,0,0,0,0,0,0,0.018182,0,0.10909,0,0.73636
0,0.17147,0,0.007794,0.43646,0.0074551,0,0,0,0.23009,0.061674,0.0060996,0.043036,0,0,0,0.034565,0.0013555,0,0
0.36145,0.12048,0,0,0.4759,0,0,0,0,0,0,0,0,0.03012,0,0,0,0,0.012048,0
0,0,0,0,0,0,0,0,0,0,0.91145,0,0,0,0.0021598,0,0,0.086393,0,0
0.13561,0.11396,0,0.36638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38405,0
0,0.16186,0.00033339,0.071012,0.23604,0.0043341,0,0.05701,0.00016669,0.20687,0.00033339,0.0010002,0.0055009,0.12219,0.026004,0,0.011002,0.0066678,0,0.089682
0.0028829,0,0,0.12432,0.056757,0,0,0,0.2218,0.019099,0.00054054,0.086847,0.00054054,0,0.0093694,0,0.0093694,0.34703,0.12144,0
0.010858,0,0,0,0,0,0.026059,0,0.010858,0.044517,0,0.073833,0.59501,0,0,0.0021716,0.2063,0.024973,0.0054289,0
0.00069444,0,0,0.0020833,0,0,0,0,0,0,0,0.15069,0,0,0,0,0.35625,0.0013889,0,0.48889
0.068859,0,0.14169,0,0.00088281,0.24189,0.002207,0.081218,0.0011035,0.0015449,0,0,0.041492,0.0002207,0,0.41514,0.0037519,0,0,0
0,0,0,0.0055446,0,0.069755,0.013236,0,0.21946,0,0,0.00017886,0,0,0.33572,0.14327,0.021642,0.076015,0.11519,0
0,0.0020202,0,0,0.0020202,0.0013468,0.0020202,0.12997,0,0.0006734,0,0.16162,0,0,0.047811,0,0,0.64848,0,0.0040404
0,0,0,0,0,0,0,0,0,0,0,0.074074,0.00016244,0,0.00081222,0.6769,0.083333,0.16472,0,0
0.10923,0,0.14239,0,0,0.003251,0,0.14499,0,0,0,0,0,0.018856,0,0.074772,0,0.42393,0,0.082575
0.0024752,0.012376,0,0.44142,0,0.019802,0.0049505,0.2929,0.073432,0,0,0,0.022277,0,0.076733,0.0016502,0.034653,0.017327,0,0
0.0066405,0.13458,0.0048697,0.00033202,0.28737,0.0050357,0.01472,0.023408,0.075203,0.21305,5.5337e-05,0.026617,0.0026009,0.035637,0.0004427,0,0.00099607,0.10658,0,0.061867
0.00073493,0.12739,0.00085742,0.066634,0.31578,0.021558,0.014209,0.0058795,0.00012249,0.15127,0.021313,0.029397,0.05512,0,0,0.061979,0.0051445,0.11845,0.0041646,0
0.097073,0.019512,0.38098,0.022439,0,0.0004878,0,0.002439,0.080976,0,0,0,0.034634,0.017073,0.10732,0,0.029756,0.20732,0,0
0.21417,0,0.0035302,0,0.00023535,0.0051777,0,0,0,0,0.15721,0.0004707,0,0,0,0.44881,0,0.00070605,0.16969,0
0.0075306,0.12071,0.00073058,0.0046645,0.23086,0.0049455,0.0088232,0.0001124,0.13836,0.12246,0.060301,0.037597,0.0053389,0.01967,0.0021918,0.14763,0.046757,0.012926,0.00061819,0.027762
0.0070187,0.12809,0.0011166,0.054235,0.21184,0.0043069,0.0062211,0.035093,0.032382,0.17435,0.0062211,0.073855,0,0.011166,0,0.0035093,0.20067,0.00063806,0.04929,0
0,0,0,0.5468,0,0,0.0092678,0.20482,0,0,0,0,0.067655,0,0,0.0046339,0.15107,0,0.015755,0
0.13911,0,0.0018748,0,0,0,0.013498,0,0.44319,0,0.064492,0.08099,0.022872,0.018373,0,0.022497,0.19235,0.00074991,0,0
0.040075,0.053122,0.069276,0.10127,0.0096303,0.00031066,0,0.0043492,0.44859,0.068655,0,0.0049705,0.013048,0.00062131,0.034793,0.0031066,0.010873,0.13731,0,0
0,0,0,0,0,0,0,0,0.76938,0,0,0.00125,0,0,0,0,0,0,0,0.22937
0,0,0,0,0,0.91379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086207
0.043109,0.19048,7.7119e-05,0.00015424,0.29914,0.016966,0.054215,0,0.019665,0.22172,0.013727,0.00455,0.00077119,0,0.026529,0.083443,0.022904,0.00015424,0.0016966,0.00069407
0.057435,0,0.014359,0.0019469,0.00048674,0.12436,0.053054,0.079095,0.29959,0,0.077391,0.00048674,0.10927,0,0.00097347,0,0.013872,0,0.16427,0.0034072
0,0.54677,0,0,0.22258,0,0.0032258,0,0.0080645,0,0,0,0.21774,0,0,0,0.0016129,0,0,0
0.0049261,0,0,0,0.0014075,0.18754,0.032372,0.01689,0.4335,0,0,0.00070373,0,0,0,0,0,0.0031668,0.31914,0.00035186
0.025641,0,0,0,0.012821,0,0.10256,0.012821,0,0.10256,0,0.74359,0,0,0,0,0,0,0,0
0,0,0,0.015333,0,0,0,0,0,0,0,0,0,0.42933,0,0.55533,0,0,0,0
0.019324,0,0.0048309,0.0036232,0,0.0012077,0.36111,0,0,0,0.061594,0,0,0,0.53261,0,0,0,0.0157,0
0.00040437,0,0,0.0016175,0,0,0.023453,0,0,0,0,0.22362,0,0,0,0,0,0.38941,0,0.3615
0.075415,0.18014,0.040881,0.066082,0.24043,0.10024,0,0.0076535,0,0.17864,0.1008,0,0,0,0,0,0.0097069,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58912,0,0,0.0081633,0.25034,0.15238
0,0.0043975,0.090589,0.23527,0,0,0.0087951,0.20844,0,0,0,0.003518,0.11522,0.2832,0,0.00087951,0.049692,0,0,0
0.030209,0,0.025692,0.11717,0.0084698,0.3594,0.022586,0.0036702,0.056748,0.17674,0,0.001694,0,0,0.0022586,0,0,0,0.0081875,0.18718
0,0.15299,0,0.22186,0.32732,0.062008,0,0,0,0.15832,0,0.017535,0.017281,0,0.0071156,0,0.035578,0,0,0
0,0.40528,0,0.34652,0,0.021583,0,0,0.0059952,0,0,0,0.21942,0,0,0,0,0.001199,0,0
0.0054363,0.13754,0,0,0.35037,0.078282,0.042131,0.00054363,0,0.16499,0.058983,0.0057081,0.018211,0,0.1177,0.004349,0.015765,0,0,0
0,0,0,0.0015528,0,0.13354,0,0.20497,0,0,0,0.15994,0,0.5,0,0,0,0,0,0
0.26389,0.00043764,0.095842,0.029322,0.0056893,0.0017505,0.011816,0,0.51729,0,0.052079,0,0,0,0,0,0.021882,0,0,0
0,0,0,0,0.0046802,0.1248,0,0,0,0,0,0,0,0.52574,0.34321,0,0,0.0015601,0,0
0,0.17355,0.041322,0.27273,0.23967,0.082645,0.18182,0,0,0,0,0,0,0.0082645,0,0,0,0,0,0
0,0,0,0.10618,0,0,0,0.41838,0,0,0,0,0.24564,0,0,0,0.079239,0.15055,0,0
0,0,0.0079787,0.0013298,0,0.029255,0,0,0,0,0,0,0,0,0,0,0.0026596,0,0.95878,0
0.00979,0.1209,0.00070771,0.0010616,0.30502,0.0054258,0.048007,0,0.1452,0.14555,0,0.030196,0.11382,0.0044822,0.00035386,0.00011795,0.06051,0.0088464,0,0
0,0.1536,0.2528,0,0,0,0.1296,0.2672,0,0,0,0,0,0,0.0448,0,0,0.152,0,0
0,0,0.0055866,0,0.00079808,0,0.019154,0,0.077414,0,0.29848,0,0,0,0.15403,0.40702,0.03751,0,0,0
0.00099305,0,0,0.0019861,0.00099305,0.090864,0.01142,0,0,0.032771,0,0.00049652,0.18322,0,0,0,0,0,0.67726,0
0.00029967,0.15163,0.0059934,0.16482,0.43302,0.0077914,0.030566,0,0,0.1819,0,0,0.0020977,0,0,0.00059934,0.013485,0,0.0077914,0
0.015089,0.031276,0,0,0,0.0010974,0,0.023868,0.67545,0,0,0.015364,0,0.0005487,0.19808,0,0.027984,0.0090535,0.00027435,0.0019204
0,0,0,0.052822,0,0,0,0,0,0.36147,0,0,0,0,0.17711,0,0.030554,0.0036251,0.095287,0.27913
0.076773,0.089487,0,0.033741,0,0.075795,0,0.001956,0.098778,0.23814,0.014181,0,0,0.0978,0,0.00489,0.058191,0,0.15061,0.059658
0,0,0,0.2642,0.079506,0.2163,0.08,0.068148,0,0.018765,0.00049383,0.0034568,0.0079012,0.16741,0.071605,0.00098765,0.020741,0.00049383,0,0
0.00020708,0,0.028784,0.00062125,0,0.053427,0.053634,0.048457,0,0,0.0010354,0.063574,0.026299,0,0.092359,0,0,0.19942,0.29861,0.13357
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004329,0,0,0.12554,0,0.004329,0,0,0,0.008658,0.79654,0,0,0,0,0.017316,0.021645,0,0.021645,0
0.026275,0.064855,0.02807,0.01333,0.16996,0.068829,0.0048705,0.0011536,0.30928,0.10087,0.0015381,0.021661,0.00089721,0,0.00076903,0.00038452,0.0015381,0.0012817,0.18393,0.00051269
0,0,0.020025,0,0,0.011153,0,0.030165,0,0.15868,0,0.011407,0.016477,0.085425,0.0020279,0,0,0.00025349,0.52801,0.13638
0,0.0074822,0,0.15189,0.003367,0,0,0.00074822,0.46053,0.038908,0,0.0011223,0,0,0.044519,0,0.029555,0,0.26076,0.0011223
0,0.221,0,0,0.33726,0.0057607,0,0,0,0.15894,0.047656,0.056559,0.033255,0.003404,0,0,0.13564,0.0005237,0,0
0,0,0,0.085561,0,0,0.040107,0,0.006016,0,0.28743,0,0.27206,0,0.30414,0.0033422,0,0.0013369,0,0
0,0.16731,0.01276,0.048746,0.37004,0.036272,0,0,0,0.22466,0.026093,0,0,0,0,0.00014337,0.010609,0,0.10337,0
0,0,0,0,0,0.007348,0,0,0,0,0,0.072144,0,0.2181,0,0.28958,0.17134,0.000668,0.24081,0
0,0.11624,0.031932,0,0.29658,0.063175,0.00022973,0,0,0.15415,0,0,0,0.1569,0,0.00022973,0.082931,0.097634,0,0
0.0037238,0.1095,0,0.00020129,0.25926,0.028583,0.0023148,0.0063406,0.37178,0.12228,0.00010064,0.00060386,0.041868,0.00050322,0,0,0.00010064,0.052738,0,0.00010064
0.093128,0.16956,0,0,0,0,0,0,0,0.22479,0.27103,0,0.00064226,0.21901,0,0.0012845,0.01991,0.00064226,0,0
0.030962,0.05272,0.01569,0.001046,0,0.26946,0.1751,0.047908,0.25774,0.013808,0,0.00041841,0.00083682,0.13285,0,0,0.0014644,0,0,0
0,0,0.068218,0,0,0.017657,0,0,0,0,0,0.097913,0,0,0,0.22953,0.0016051,0.0064205,0.57865,0
0.10031,0.13563,0,0.021368,0.2897,0.0051732,0,0,0.27688,0.14013,0,0.00067476,0.00022492,0.017544,0.0083221,0.00089969,0,0,0.0011246,0.0020243
0,0,0.16804,0,0,0.096804,0.052968,0.0054795,0.0027397,0.07032,0,0.29498,0,0,0.30776,0,0,0,0,0.00091324
0.095657,0.041425,0,0.020012,0,0.012007,0.053432,0.00020012,0.023214,0.00040024,0.023614,0.048029,0,0.00060036,0.14469,0,0.064639,0.19272,0.27937,0
0,0,0.35279,0,0,0,0,0,0,0,0,0,0,0.088832,0.55838,0,0,0,0,0
0.0050331,0.095772,0,0.099367,0.19111,0.025453,0.0033074,0,0.37202,0.13762,0.00043141,0.0011504,0.0001438,0.00043141,0.00043141,0.0002876,0.0060397,0.061404,0,0
