0,0,0.29231,0,0,0.1435,0,0,0.00079576,0.1183,0.37162,0,0,0.049602,0.023873
0.12844,0.0091743,0,0,0,0,0,0,0.58716,0.15596,0.11009,0,0,0,0.0091743
0.19124,0.40789,0,0.17547,0.074699,0.0010953,0,0.003724,0,0,0,0,0.014458,0.00087623,0.13056
0.23683,0.47365,0.03103,0,0.069087,0.031323,0,0.0017564,0,0.067916,0.00087822,0.087529,0,0,0
0.17676,0.25741,0,0.00035423,0.0099185,0.038021,0.089503,0.038611,0.047467,0.13355,0.00094462,0.049238,0.036014,0.12221,0
0.0042131,0,0.044237,0,0.082155,0,0.0009028,0.7424,0.12609,0,0,0,0,0,0
0,0.0072934,0,0,0.011345,0.0016207,0,0.97488,0,0.0048622,0,0,0,0,0
0.23129,0.41975,0,0.0011271,0,0.072588,0.17087,0,0.00067628,0.020739,0,0.067403,0.014878,0.00067628,0
0.16294,0,0.11067,0.0018025,0,0.00036049,0,0.43547,0.001442,0.21125,0.044701,0.030642,0.00036049,0,0.00036049
0.42745,0,0,0,0,0,0,0,0.22549,0,0.031373,0.0019608,0,0.19608,0.11765
0.018106,0,0.017061,0.42653,0,0,0,0.43001,0.00034819,0,0,0.10689,0,0,0.0010446
0.24891,0.41655,0.046247,0.00025134,0.042812,0.049263,0.009132,0,0.00050268,0.062165,0.057389,0.050855,0.00025134,0.015667,0
0.034769,0.00015385,0.047231,0,0,0.14892,0.34985,0.22785,0.00061538,0.134,0.024,0.00030769,0,0.030769,0.0015385
0.28273,0.53364,0.00030303,0,0,0,0.0018182,0.01,0.0066667,0.0021212,0.031515,0.12545,0.0054545,0.00030303,0
0.076316,0.004386,0,0.36009,0,0,0.0013158,0,0.18377,0.14561,0,0.0004386,0.065351,0,0.16272
0.1954,0.39128,0,0,0,0.077966,0.19031,0.012107,0.00024213,0.022276,0.0014528,0,0.017676,0,0.091283
0.26483,0.47885,0,0,0,0,0,0.14318,0.0070088,0.044806,0,0.011014,0.049812,0.00050063,0
0.029349,0.0012761,0.19949,0,0,0.13696,0.32242,0.10761,0.12675,0.039132,0,0.03658,0,0.00042535,0
0,0,0.17008,0.44377,0,0.00055402,0.036565,0.032133,0.2482,0,0.068698,0,0,0,0
0.23958,0,0.0017361,0,0,0,0.16319,0,0.0017361,0,0,0.029514,0.029514,0.53472,0
0.033128,0,0,0,0,0.20184,0,0.46926,0.0010246,0.18921,0.0054645,0.00034153,0,0.098019,0.0017077
0.17979,0,0,0,0.56849,0.0017123,0,0.039384,0.0017123,0,0.027397,0.0017123,0,0.17123,0.0085616
0.26417,0.45832,0,0.0015389,0.00025648,0,0,0.0713,0.00076943,0.15029,0.0041036,0.00051295,0.0218,0.025648,0.0012824
0.23877,0,0,0.0021906,0,0,0,0,0.0032859,0,0,0.017525,0,0.73823,0
0.22786,0,0,0,0.00049751,0,0.00049751,0.59851,0.0014925,0.0029851,0,0,0.16816,0,0
0.00053821,0,0.00053821,0,0.0096878,0.026911,0.46233,0.0080732,0,0,0.017761,0.073197,0,0,0.40097
0.15474,0,0.0032237,0.62347,0.00064475,0,0,0,0,0,0,0,0.21792,0,0
0.032932,0,0.20195,0.17636,0.058749,0,0.010786,0.0017212,0.058176,0.00045898,0.078256,0.026277,0.014343,0.077338,0.26265
0.15315,0.21573,0.14914,0,0.0095929,0.060346,0,0.13419,0.037702,0,0.031233,0.035471,0.13876,0.024763,0.0099275
0.0017123,0,0,0,0,0,0.99829,0,0,0,0,0,0,0,0
0,0.12184,0,0,0.073563,0.037548,0,0.011494,0.15096,0,0.0030651,0.12184,0.090421,0,0.38927
0,0,0.68589,0,0,0,0,0,0,0,0.26578,0.032346,0.015978,0,0
0.21098,0.42248,0.14405,0,0,0.00052288,0,0,0,0.014118,0.1783,0.0026144,0,0,0.026928
0.23079,0.39921,0.039422,0,0.029322,0.061399,0.13818,0,0,0.015837,0.039135,5.7382e-05,0.0076318,0.03902,0
0.0013685,0,0,0.48238,0,0.033185,0.24085,0.0071844,0.17345,0,0,0,0.034211,0,0.027369
0.19026,0.18564,0,0.21918,0.064495,0.0085994,0.0078469,0.0083844,0.13759,0.0054821,0.0044072,0.0078469,0.02913,0.0091368,0.122
0,0.0014104,0.25905,0,0,0.00023507,0.0094029,0.073343,0,0,0.32181,0.00070522,0.01716,0.31688,0
0.14189,0.2521,0.00027078,0.15976,0.09518,0,0.00040617,0,0.087327,0.060655,0.00040617,0.097482,0.054698,0.049282,0.00054157
0.09309,0.18849,0.014765,0.31711,0.01142,0.00011535,0.042335,0.02134,0.12793,0,0.0092283,0,0.0054216,0,0.16876
0,0,0.0014085,0.15141,0,0,0,0.84718,0,0,0,0,0,0,0
0.045599,0,0,0.94963,0,0,0,0,0.004772,0,0,0,0,0,0
0,0,0,0.010502,0,0.058343,0,0,0.15053,0.68378,0,0,0.0011669,0,0.095683
0,0,0,0,0,0.62041,0,0,0.0034404,0,0,0.1617,0,0.21445,0
0.06888,0.13347,0.070862,0.023869,0.00099108,0.10679,0.12744,0.099851,0.013214,0.061117,0.066733,0.019822,0.028081,0.15362,0.025273
0,0.0010823,0,0.49459,0,0.35768,0,0,0.0016234,0,0,0,0,0.10173,0.04329
0.10225,0.23791,0.0002531,0.14604,0.014806,0.013414,0.0002531,0.15237,0.068211,0.083144,0,0,0.010124,0.12465,0.04657
0.00080678,0.099234,0.018959,0.065349,0,0.0032271,0.23719,0.080678,0,0.0064542,0,0.12142,0.026624,0.054054,0.286
0,0,0,0.0086207,0,0,0.27586,0,0,0,0.27586,0.43966,0,0,0
0,0,0,0,0,0,0,0.0013387,0,0,0,0.018742,0.0066934,0.96921,0.0040161
0,0,0.18515,0.054435,0.071237,0.0016801,0,0.0050403,0,0.084677,0.2836,0.11391,0,0,0.20027
0,0.020206,0.20563,0.001981,0,0.0003962,0.03962,0.063391,0.39461,0.13154,0.09271,0.0003962,0.028922,0.020602,0
0.3956,0,0,0,0,0.36264,0,0,0.20879,0,0.0054945,0.027473,0,0,0
0.13799,0.005884,0.1429,0.19235,0.0011208,0.021294,0.0001401,0.22247,0.071028,0.013449,0.095685,0.00042029,0.095125,0.0001401,0
0.00045372,0,0,0,0.0054446,0.1461,0.6098,0.0049909,0.19011,0.041742,0,0,0,0.00090744,0.00045372
0,0,0.0044346,0.7051,0,0.12639,0,0,0,0,0,0,0,0,0.16408
0,0,0,0.32556,0,0,0,0,0.33319,0,0,0.09114,0,0.094108,0.156
0.26179,0.53862,0,0,0,0.00028927,0.0052068,0,0,0.17414,0,0,0.019092,0.0008678,0
0.209,0.42369,0.16141,0,0.00025867,0,0.0056906,0,0,0.00025867,0.17641,0.02328,0,0,0
0.15592,0.31378,0,0,0.0017368,0.062138,0.26052,0.0021227,0,0.10382,0,0,0.028946,0,0.071015
0,0.0014286,0,0.084286,0.094286,0.0014286,0.0057143,0.021429,0.01,0.0028571,0.052857,0,0,0.075714,0.65
0,0,0.25495,0,0.00089928,0,0,0.1884,0,0.0040468,0.30665,0,0.07554,0,0.16951
0.13994,0.21171,0.037028,0.10471,0.015509,0.00024044,0.00024044,0.14463,0.004328,0.016711,0.030296,0.0434,0,0.10664,0.14463
0,0,0.41495,0.02307,0,0,0.11289,0,0,0,0.4211,0,0.027991,0,0
0,0,0.012959,0.30886,0.0032397,0,0,0,0.41469,0.26026,0,0,0,0,0
0.046314,0.033779,0,0,0.0089229,0.0010622,0,0.070958,0.035267,0.0036116,0.0072233,0.034629,0.024857,0.15488,0.5785
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0.035714,0,0,0.96429,0,0,0,0,0,0
0,0.7993,0,0,0,0.16549,0,0,0,0,0,0,0,0,0.035211
0.076082,0,0.24093,0.072147,0,0,0,0.0065588,0.041102,0,0.29821,0.10013,0,0,0.16484
0.04612,0,0,0.011756,0.092422,0,0,0.21758,0.00072346,0.18955,0.00018086,0.054078,0.00018086,0.25827,0.12914
0.31883,0.066469,0.004053,0,0.0002702,0,0,0.016212,0,0.0051337,0.00081059,0.054039,0.017833,0.10781,0.40854
0.096038,0,0.12285,0,0.00040016,0.00040016,0,0,0.00040016,0,0.05002,0.046419,0.13725,0.54622,0
0.04246,0,0.42948,0.00073206,0,0,0,0,0,0,0.16959,0.0034163,0.0014641,0.35286,0
0,0,0.18867,0,0,0.15425,0.28488,0.023284,0,0.046567,0.23352,0.015408,0,0.052902,0.00051361
0.055186,0,0.34951,0.00095147,0.037425,0,0,0.0047574,0,0,0.4326,0,0,0,0.11957
0.016071,0,0.24796,0,0.052551,0.01301,0,0.0038265,0.0002551,0.0020408,0.20638,0.0035714,0.0012755,0.35689,0.096173
0.34917,0.65083,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0090909,0.0090909,0,0,0,0.85455,0,0,0,0,0,0.11818,0.0090909,0
0.27347,0.54761,0,0,0,0.035242,0.0091494,0.087767,0,0,0,0,0.0037275,0,0.043036
0.36145,0,0,0.0060241,0,0.59036,0,0.036145,0,0,0,0,0.0060241,0,0
0,0,0,0,0,0,0.0064795,0,0.90929,0.082073,0.0021598,0,0,0,0
0,0.1151,0,0,0,0,0,0.02792,0,0.41595,0,0.05698,0,0.38405,0
0.23354,0.34422,0,0,0.017836,0.064011,0.12669,0.00033339,0.029838,0.053842,0.061344,0.047841,0.020503,0,0
0.0025225,0,0.09964,0,0.0018018,0,0.00036036,0.44288,0.021622,0.13009,0.12306,0.056216,0.00036036,0.12144,0
0,0,0,0,0.091205,0.0010858,0.096634,0.016287,0,0.22584,0.026059,0.0032573,0,0.0043431,0.53529
0.00069444,0,0,0,0,0.37569,0.49167,0,0.0020833,0,0,0,0,0.12986,0
0.0002207,0,0.033547,0.43258,0.32951,0.016111,0,0.0033105,0.1119,0.0004414,0.0026484,0.050541,0.0030898,0.0024277,0.013684
0.016813,0,0.44697,0.14327,0.013951,0.00017886,0,0.090503,0.027008,0.00053658,0.022357,0,0.12341,0.11501,0
0,0,0.12997,0.0060606,0.0013468,0,0.0020202,0.8101,0,0,0,0,0.046465,0,0.0040404
0,0,0,0.51218,0,0.088207,0,0.19542,0.1652,0,0.00081222,0,0,0.030377,0.0077973
0.14434,0,0,0.10533,0.0006502,0,0,0.084525,0,0.0019506,0,0.14889,0.27503,0,0.23927
0.19884,0,0.12871,0.017327,0.0090759,0,0.018152,0,0.076733,0,0.27228,0,0.27888,0,0
0.253,0.36755,0.076144,0,0.0084113,0.017874,0.077804,0.13447,0.0092413,0.0066958,0.0020475,0.031819,0.0066958,5.5337e-05,0.0081899
0.22709,0.39662,0.00036747,0.00024498,0.05512,0.00012249,0.0024498,0.1476,0,0,0.027193,0,0.045811,0.00024498,0.097134
0,0.019512,0.10293,0.31268,0.05122,0.067805,0.00097561,0,0,0.0014634,0.014634,0.1639,0.20878,0.021463,0.034634
0,0,0,0.32313,0,0.0021181,0.00070605,0,0.28571,0.21229,0.0004707,0.0032949,0.0011767,0.17039,0.00070605
0.16449,0.31792,0.099472,0.077948,0.011914,0.044285,0.021243,0.04642,0.066595,0.0010678,0.041362,0.0091042,0.0089918,0.010734,0.078453
0.24422,0.26527,0.022013,0,0,0.1726,0.020737,0.011645,0.020577,0.059499,0.0097304,0.021216,0.036529,0.10895,0.0070187
0.22243,0,0,0,0.28174,0.10936,0,0,0,0.0519,0,0.0027804,0.31325,0.015755,0.0027804
0.0048744,0,0.45669,0.020622,0.12786,0.22272,0,0,0.0011249,0.050619,0,0.0089989,0,0.070116,0.03637
0.046909,0.038521,0.17179,0.072693,0.050947,0,0.00031066,0.00031066,0.0046598,0.12084,0.2392,0.017707,0.2361,0,0
0,0,0.34437,0,0,0,0.22937,0,0,0,0.42625,0,0,0,0
0,0,0,0,0.91379,0,0.086207,0,0,0,0,0,0,0,0
0.31711,0.41297,0.0056297,0.044343,0.0013881,0.013033,0.0018509,0.023444,0.046117,0.034395,0.034626,0.026914,0.037403,0.00023136,0.00053983
0.0031638,0,0.1341,0.00048674,0.33098,0.017523,0,0.048674,0,0,0.27817,0.019469,0,0.16744,0
0,0.54677,0,0,0.070968,0,0,0,0,0,0.24677,0,0.0032258,0,0.13226
0,0.0014075,0.19388,0,0.18473,0.00035186,0.00035186,0,0.00070373,0,0.28888,0.0049261,0.0017593,0.32231,0.00070373
0.025641,0,0,0,0.012821,0.74359,0.20513,0.012821,0,0,0,0,0,0,0
0,0.106,0,0.57067,0.028,0,0,0,0.10867,0,0.0026667,0.106,0.078,0,0
0,0,0.37319,0.0012077,0.0048309,0.0012077,0,0.062802,0.01087,0.013285,0.14976,0.38043,0,0.0024155,0
0.00040437,0,0,0,0,0.0024262,0.3607,0.48645,0.063081,0,0,0.086939,0,0,0
0.30091,0.35841,0,0.030241,0.15904,0,0.00056001,0,0.10006,0,0.0076535,0.043121,0,0,0
0,0,0.41769,0,0,0.0013605,0.15238,0,0.0013605,0,0.16871,0,0,0.2585,0
0.10994,0.069921,0,0.086192,0.35928,0.021988,0,0,0.075198,0,0.0030783,0.069921,0.20009,0,0.0043975
0,0,0.0087521,0,0.30802,0.13693,0.25155,0,0.0059289,0.15471,0.01214,0.087521,0.0076228,0.0014116,0.025409
0.27802,0.44219,0,0,0.0022872,0,0,0,0,0.20178,0.0043202,0,0,0.056417,0.014994
0.34412,0.40528,0,0.0023981,0.21343,0,0,0,0,0,0,0,0,0.001199,0.033573
0.26665,0.43925,0.083447,0.0051644,0.032074,0.00027181,0.0021745,0,0.0059799,0.0032618,0.033705,0.043762,0.072302,0,0.01196
0,0.12422,0,0.024068,0.062112,0,0,0.072205,0.22205,0,0.20807,0.12345,0.090839,0.072981,0
0.0065646,0,0.53435,0.070897,0.14923,0.00043764,0,0,0.051204,0,0,0.18731,0,0,0
0,0,0.32917,0.0078003,0,0,0.12949,0,0,0.51794,0,0.0015601,0,0.014041,0
0.34711,0,0.16529,0,0,0.082645,0,0,0,0,0.0082645,0.12397,0,0.27273,0
0,0,0,0,0.187,0.011094,0,0,0.18542,0,0.47702,0,0.13946,0,0
0,0,0.0013298,0,0,0,0,0,0,0,0,0.029255,0.0066489,0.96277,0
0.19238,0.38346,0.065346,0,0.045766,0.070418,0.0033027,0.038217,0.0089644,0.002595,0.083156,0.017103,0.0030668,0.022057,0.064166
0,0.1984,0.1904,0.2528,0,0.0128,0,0,0,0,0.2048,0,0.1408,0,0
0,0,0.077414,0,0,0.038308,0,0.30008,0.013567,0,0,0,0.0047885,0,0.56584
0,0.00049652,0,0.0024826,0,0.080933,0,0.0074479,0,0,0.00099305,0.040218,0.0024826,0.67776,0.18719
0.31375,0.48427,0.00029967,0,0.015883,0.014085,0.00029967,0,0,0,0.0032964,0.058436,0.10968,0,0
0.031276,0.0035665,0.431,0,0,0.030453,0,0.06941,0,0,0.42359,0,0.0090535,0.00027435,0.0013717
0.02434,0,0,0,0.016054,0.22061,0.40653,0,0,0.047644,0,0,0.18591,0.098395,0.00051787
0.24792,0.011247,0,0,0.069438,0,0.11443,0.00978,0,0.052812,0.044499,0.0978,0.18875,0.15061,0.012714
0.13827,0.0019753,0,0.0024691,0.13333,0,0,0,0,0.16395,0.21086,0.00049383,0.17037,0.10963,0.068642
0.00020708,0,0.06668,0.0057983,0.062125,0.037275,0.13357,0.24912,0.00020708,0,0.080969,0.0066266,0.0020708,0.29986,0.055498
0,0,0,0.083333,0,0,0.91667,0,0,0,0,0,0,0,0
0.004329,0.012987,0,0,0.004329,0,0,0.79654,0,0.12987,0,0,0.017316,0.034632,0
0.11369,0.20879,0.22558,0.020764,0.065496,0,0,0,0.014355,0.0020508,0.095488,0.032299,0.0053832,0.20802,0.0080749
0,0.0010139,0.030165,0.0012674,0,0.094043,0.19214,0,0,0.10748,0.00025349,0.0073511,0.0025349,0.52953,0.034221
0.10737,0.0074822,0.25327,0,0.030677,0.029181,0.00037411,0,0,0.006734,0.26412,0,0.006734,0.29256,0.0014964
0.21131,0.51165,0,0,0,0.14166,0,0.047918,0.00078555,0,0.00026185,0.0031422,0.0010474,0.048966,0.033255
0,0,0.20588,0,0.025401,0.00066845,0.0020053,0.014037,0.32152,0,0.083556,0.06016,0,0.00066845,0.2861
0.3038,0.46337,0,0,0,0.01276,0.02724,0.026237,0.010466,0.036129,0.0087455,0.0050179,0.0024373,0.1038,0
0,0.053106,0,0.27822,0.014028,0.18069,0,0,0.055444,0,0.001336,0.057782,0.05511,0.30428,0
0.18539,0.40776,0,0,0.0096485,0.098782,0.057661,0.031243,0.038135,0.00068918,0.00091891,0.045716,0.12405,0,0
0.17794,0.32629,0.16657,0,0.00010064,0,0,0.0018116,0,0.00030193,0.20733,0,0.067532,0,0.052134
0.39435,0.00064226,0,0.0032113,0.019268,0,0.0019268,0,0.26911,0.28452,0.0012845,0.00064226,0.025048,0,0
0.04749,0.0087866,0.14017,0,0.23661,0,0,0.00020921,0,0,0.16506,0.31402,0.064644,0.0073222,0.01569
0,0,0,0.29294,0,0,0,0.074639,0,0,0,0.017657,0.027287,0.58748,0
0.18151,0.39159,0.14552,0,0.00022492,0,0.0020243,0,0,0.11966,0.15767,0,0,0.0017994,0
0,0,0,0.041096,0,0.12694,0.059361,0.0082192,0.2621,0,0,0.19635,0.30502,0,0.00091324
0.044227,0.00020012,0.11747,0,0.078647,0.023614,0,0.29157,0,0.069242,0,0.046428,0.048629,0.27997,0
0,0,0.53553,0,0,0.35279,0,0,0,0,0,0,0,0.11168,0
0.22721,0.23914,0.17472,0,0.0001438,0.0048893,0.0031636,0.0002876,0,0.0086281,0.1973,0.012942,0.13086,0,0.00071901
0.1254,0.016773,0.22005,0,0.0075879,0.090256,0.015575,0.054313,0.03115,0,0.28754,0.094249,0,0.0015974,0.055511
0.00019612,0.0052952,0,0.071975,0.017062,0.066876,0.23691,0,0,0.045499,0.0047068,0.0054913,0.0019612,0.54187,0.0021573
0.089659,0,0.34427,0,0.0093721,0,0,0.00093721,0,0,0.42612,0.12965,0,0,0
0.17147,0.36672,0.016196,0,0.12719,0,0,0.18098,0.02422,0.030609,0.0071322,0.057504,0.017979,0,0
0,0,0.21353,0,0,0,0,0,0,0.030713,0.24973,0.0051188,0.0018282,0.49909,0
0.11295,0.085492,0.20311,0,0.032642,0.00051813,0.0020725,0,0.065803,0,0.12176,0.0051813,0.00051813,0,0.36995
0.0015221,0.37443,0.060883,0,0.1796,0,0,0,0,0,0,0.27702,0.10046,0.0060883,0
0.092525,0.20809,0.063174,0.022472,0.085187,0.036918,0.086907,0.14011,0.018688,0.011121,0.081633,0.049186,0.013414,0.077276,0.0133
0.005666,0.0028908,0.22768,0,0.0013876,0.053307,0.091351,0.071577,0.069727,0.10939,0.078862,0.028099,0.060823,0.16848,0.030759
0.099875,0.012901,0.32792,0.0037453,0.065335,0,0,0,0,0.034956,0.28381,0.021223,0.14856,0.0016646,0
0,0,0,0,0.42273,0,0,0.11472,0,0.073337,0,0.0073337,0.0026192,0.37926,0
0,0,0.91879,0,0,0.00060606,0,0,0.00060606,0,0.08,0,0,0,0
0.26407,0.5288,0,0,0.2055,0,0,0.00032723,0.0013089,0,0,0,0,0,0
0,0,0,0.51155,0,0,0,0.00037258,0.19039,0,0,0,0.033532,0,0.26416
0,0,0.61925,0,0,0.0003308,0.035726,0,0.0003308,0,0.041019,0,0.077407,0.22593,0
0.25949,0.58264,0,0,0.013505,0,0,0,0.052412,0,0.0032154,0.051125,0.037621,0,0
0.033086,0.00067522,0.00067522,0.12694,0.18062,0.01688,0.28629,0.062795,0.013842,0,0.04524,0.067522,0.15935,0.0050641,0.0010128
0,0,0.88571,0,0,0,0,0,0,0,0,0.11429,0,0,0
0.27818,0.48884,0,0,0.048,0.065684,0,0.062175,0,0,0,0,0.056702,0.00042105,0
0.048806,0.16511,0,0,0.043614,0,0,0,0.16926,0,0.2866,0.16511,0.1215,0,0
0,0,0,0.36854,0.0029595,0.12025,0,0.032866,0.17305,0,0.0010903,0.076012,0.041433,0.12975,0.05405
0.13171,0.27706,0,0.16062,0.13685,0.03903,0,0.049309,0.081433,0,0.0009637,0.032123,0.031802,0,0.059107
0.40548,0.23562,0,0,0,0.32877,0,0,0,0.0027397,0.016438,0,0.0082192,0.0027397,0
0.24218,0.38085,0.1127,0.0010227,0.016772,0.00020454,0.018409,0,0,0.068112,0.1442,0.00020454,0.014727,0.00061362,0
0,0,0,0,0,0,0.074941,0.094848,0,0,0,0,0,0,0.83021
0.35997,0.011696,0,0.025341,0.00064977,0.023392,0.045484,0,0,0.23977,0.0032489,0.060429,0.22612,0.0038986,0
0.17289,0.34405,0.14015,0.020401,0.038496,0.013589,0.09576,0.036189,0.029803,0.0032641,0.016711,0.0020224,0.034806,0,0.051872
0.16326,0.32875,0.0016185,0.012341,0.1932,0.00060692,0.037831,0.0038438,0.039854,0.04208,0.083755,0.044912,0.042687,0,0.00526
0,0.003632,0.083535,0.0012107,0.003632,0.27724,0,0.2954,0.07385,0.20097,0,0,0.05569,0.0048426,0
0,0,0.00056211,0.025295,0.07701,0.089376,0.005059,0.67622,0.025295,0.0061832,0.068016,0,0.023047,0.0039348,0
0.088783,0.0017581,0.4353,0,0,0.039557,0,0.27989,0,0.0012307,0.1199,0,0.033404,0.00017581,0
0.02284,0.012282,0.11872,0.12325,0.025426,0,0.023271,0,0.10924,0,0.14695,0.071321,0.033829,0.16009,0.15277
0.00021872,0,0.00021872,0.017279,0.11177,0.072397,0.32283,0.29178,0,0.020997,0,0.0030621,0.0010936,0.15836,0
0.052174,0,0.16313,0,0.024,0.028522,0.032,0.089391,0.0086957,0.019478,0.033043,0.011478,0.014261,0.52383,0
0.0005144,0.12654,0.39918,0,0,0.0005144,0,0.13014,0.0005144,0.10597,0.063786,0,0.17078,0.0020576,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.30753,0,0.093011,0.19731,0,0.27258,0,0,0.11559,0,0,0.013978
0.079681,0,0.44057,0,0.00033201,0.01494,0,0.083997,0.00033201,0,0.2676,0,0.11222,0.00033201,0
0,0,0,0.002883,0.18493,0.1528,0.31219,0.0061779,0,0.17463,0,0.00041186,0,0,0.16598
0.08747,0,0.00039401,0.78842,0.00039401,0.035067,0,0,0,0.00039401,0.0090623,0.078802,0,0,0
0.13007,0,0,0.0045045,0,0.18131,0.4268,0,0.018018,0.23874,0,0.00056306,0,0,0
0.00021195,0,0.16448,0,0.10831,0.03476,0,0.30861,0.015049,0.12421,0.026494,0.078211,0,0.13735,0.0023315
0.086786,0.0030239,0.092833,0.51739,0,0.00030239,0,0,0.0012096,0,0.037496,0.0015119,0.045056,0,0.21439
0,0,0,0.085837,0.060086,0,0.0053648,0.046137,0,0,0.0053648,0.015021,0.0053648,0.77682,0
0,0,0,0.26843,0,0.029826,0,0,0,0,0.00033512,0.0046917,0.0016756,0.45744,0.2376
0.18628,0.31587,0.091673,0.0060594,0,0.0091869,0,0.055121,0.051016,0.0041048,0.0033229,0,0,0.00019547,0.27717
0.12205,0.26316,0.18285,0,0,0.053085,0.13218,0.18572,0.00015124,0.030248,0.00030248,0.030248,0,0,0
0.2948,0.54947,0,0.013601,0,0.085685,0.0013601,0.0061204,0.038082,0,0,0.010881,0,0,0
0.012591,0,0,0.35157,0.0012107,0,0,0,0.12276,0.0048426,0.00024213,0.0033898,0.0012107,0.33051,0.17167
