0,0,0.037056,0,0,0,0.001285,0.15163,0,0.12217,0,0.18182,0,0,0,0.058613,0,0,0,0,0,0.0052498,0.056874,0.38306,0.0022546
0.14134,0,0,0.0014762,0,0.18347,0.0023544,0,0,0,0,0.005757,0,0,0,0,0,0,0,0.6656,0,0,0,0,0
0.00024399,0.00050639,0.0066051,0,0,0.24475,0.0024318,0.00070179,0,0,0,0.10608,0.0014885,0,0,0.021868,0,0,0.03704,0.41622,0.11447,0,0.04733,0,0.00025601
0,0,0.011197,0.33992,0,0,0.0019643,0,0,0,0,0.27794,0.076817,0,0,0.00064,0,0,0,0.0089866,0.1813,0,0.10123,0,0
0.00032223,0.013487,0.0018308,0.21828,0.011066,0.075083,0.0058881,0.075795,0.0031969,0.06185,9.5196e-05,0.00020942,0,0,0,0,0,0.0019257,0.0044869,0.29266,0.04023,0.00040374,0.0024341,0.19053,0.0002254
0,0.051096,0.0063424,0.044231,0.00033549,0.079673,0.0010224,0.060321,0.01764,0.048604,0.0028789,0,0.0097349,0,0,0.12442,0.00064949,0,0,0.28023,0,0.05623,0.044633,0.15151,0.02045
0,0,0,0.12556,0,0,0,0.17123,0,0.13797,0,0.00094622,0,0,0,0,0,0,0,0,0,0.00091211,0.1333,0.43008,0
0,0,0.063164,0.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018361
0,0,0,0.0049177,0,0,0.044446,0,0.28106,0,0,0,0.06668,0,0,0,0.60289,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.19122,0,0.15407,0,0,0,0.037762,0,0.011088,0.12456,0,0,0,0,0.0010186,0,0.48028,0
0.16816,0,0,0,0,0.16326,0.0020951,0,0,0,0.001863,0,0.029923,0,0,0,0.0026618,0,0,0.63204,0,0,0,0,0
0.0071357,0.00052893,0,0.13187,0,0.11876,0.001524,0.00097737,0,0,0,0,0,0,0,0.25076,0.00096816,0,0.018176,0.41424,0.032152,0.00095793,0.016633,0.0026392,0.002674
0,0,0.00039953,0,0,0,0,0.1406,0,0.11328,0.32385,0.0046615,0.0060777,0,0,0,0,0,0,0,0.010605,0.0022467,0.045151,0.35313,0
0.12778,0,0,0.088872,0.00017486,0.13893,0.0017762,0,0.009194,0,0,0.0053857,0.033161,0,0,0,0.00033851,0.00035501,0.035044,0.44842,0.029335,0.029139,0.03134,0,0.020756
0,0,0.73804,0,0,0,0,0,0.072,0,0,0,0,0,0,0,0,0,0.18485,0,0.0051094,0,0,0,0
0.77082,0,0,0,0,0,0.047213,0.059867,0,0,0,0.031485,0.06349,0,0,0,0.0040898,0.021446,0,0,0,0,0,0.0015927,0
0,0,0.01488,0,0.0013237,0,0.036306,0,0.24494,0,0,0.0039455,0,0,0,0.003943,0.31264,0,0,0,0,0.22059,0.16143,0,0
0.31301,0.00090733,0.01052,0,0.00042893,0.12396,0.0013072,0,0.023421,0,0,0.012785,0.017336,0,0,0.00042589,0.00083039,0,0,0.35529,0.0017236,0.07148,0.066574,0,0
0.78442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21558,0,0,0,0,0
0,0,0.015412,0,0,0,0.08287,0,0,0,0,0.30923,0.00071043,0.00069547,0,0.24845,0.25017,0,0,0,0,0,0.092468,0,0
0,0,0,0,0,0,0.0027901,0,0.032402,0,0,0.47393,0,0,0,0,0.33411,0,0.033275,0,0,0,0.12349,0,0
0,0,0,0,0.0015164,0,0.03851,0.042972,0,0,0,0.65388,0,0.026152,0,0,0,0,0,0,0,0,0.20454,0,0.032433
0.79652,0,0,0,0,0,0,0,0,0,0,0.0080884,0,0.14866,0,0,0,0,0,0.046736,0,0,0,0,0
0.11517,0,0.0032078,0,0,0.12424,0.0015944,0.0015337,0,0,0,0,0,0,0,0.016623,0,0,0.080948,0.52175,0,0,0.13437,0,0.00055948
0,0.02907,0,0,0,0,0,0,0,0,0,0,0,0.92015,0,0,0,0,0,0,0,0,0.050785,0,0
0,0,0,0,0.57215,0,0.078444,0.09947,0.12422,0.0097169,0,0.0034875,0.10185,0,0,0.0034852,0,0,0.0036449,0,0.0035261,0,0,0,0
0,0,0.12005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070393,0.25555,0,0.52301,0,0,0.031009,0,0
0,0.51109,0,0,0,0,0,0.059281,0,0.030885,0,0,0,0,0,0.066467,0,0.0063708,0.32367,0,0,0,0,0,0.0022371
0,0.52946,0,0,0.23838,0.13181,0,0,0.064277,0,0,0,0,0,0.012853,0,0,0,0,0.0032583,0.019956,0,0,0,0
0,0,0,0,0,0.95313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039294,0,0.0075807
0,0,0,0,0,0.65515,0.029698,0,0,0,0.06602,0,0,0,0,0,0,0,0,0.19181,0,0,0,0,0.057318
0,0.42796,0.0044461,0.0083134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05682,0,0.50246,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.059266,0,0.61195,0,0,0.065146,0,0,0,0,0.26364,0,0,0,0
0,0,0,0.0019354,0,0.0017687,0.40745,0,0,0,0,0,0.0020994,0.28977,0.29492,0,0,0.0020565,0,0,0,0,0,0,0
0,0.17554,0.20141,0.22794,0,0,0,0,0,0,0,0,0.0215,0,0.35797,0,0,0,0,0,0,0,0,0.015641,0
0,0.072996,0.10994,0,0,0,0,0,0.075944,0,0.089845,0,0,0,0,0,0,0,0,0,0,0.65128,0,0,0
0,0,0,0,0,0.16119,0.0026414,0,0,0,0,0.40991,0.052097,0,0,0.027539,0,0.0070391,0.17911,0,0,0,0.11691,0,0.043564
0.016244,0.0089327,0.0038977,0.10411,6.8111e-05,0.14123,0.0016605,6.6556e-05,0.00854,0.010119,0.056786,0.00040603,0.013693,0.0001382,0.0027911,0.051736,0,0.021503,0.028503,0.40788,0.1053,0.0099153,0.0061037,0,0.00036419
0.021614,0,0.00013055,0.067372,0.00012775,0.060789,0.00090842,0.046314,0.0041337,0.037016,0.0001154,0.0015232,0.00079435,0,0.018598,0.037166,0.030173,0.046169,0.046564,0.22327,0.17313,0.018842,0.047564,0.11673,0.00095633
0,0.0057387,0,0.4769,0,0,0,0,0.0036576,0,0,0,0,0,0,0,0,0.12118,0.39252,0,0,0,0,0,0
0,0,0.00085005,0,0,0,0.002535,0.0024386,0.07486,0,0,0.35869,0.0077585,0,0,0,0,0,0.010366,0,0.29331,0,0.20827,0,0.04092
0,0,0.0012077,0,0,0.15891,0,0.0034647,0.10636,0,0,0,0,0,0,0.16429,0,0,0,0,0.41673,0,0.13649,0.0062372,0.0063194
0,0,0.0003704,0,0.00012082,0.061078,0.017674,0.087486,0.011362,0.070015,0.00010914,0,0,0,0,0.056864,0.16479,0,0.02434,0.20016,0.082777,0.00046286,0.0040184,0.21825,0.00012921
0,0.027861,0,0.0035491,0,0.091405,0.023671,0,0,0,0,0.0013422,0,0.00068521,0.0010926,0.14385,0.079109,0.023655,0.14343,0.27974,0.001357,0,0.17347,0,0.0057784
0.098024,0,0,0.32879,0,0.12888,0,0,0,0,0,0,0.00043336,0,0,0.03986,0,0,0.20496,0.041154,0,0.000801,0.15531,0,0.0017888
0.0062339,0,0,0.19613,0,0,0,0.13747,0,0.11077,0.00034532,0,0,0,0,0.012147,0,0.065586,0.075822,0,0.037635,0.00073227,0,0.34528,0.011856
0.15633,0,0,0,0,0.23679,0.0013057,0,0.0095312,0,0,0.0063854,0,0.002608,0,0.016166,0,0,0.066292,0.3549,0,0,0.14923,0,0.00045819
0,0,0,0,0,0.53151,0,0,0,0.047556,0,0,0,0.037578,0,0.073559,0,0.021254,0.24918,0,0.021032,0,0.014879,0,0.0034446
