0.021882,0,0,0.0010941,0,0,0,0,0.016411,0,0.39168,0,0.0010941,0,0.0098468,0,0,0.55689,0.00054705,0.00054705,0,0,0,0,0
0.014229,0.18155,0.014835,0.0041377,0.0026239,0.0020184,0.17277,0.00030276,0.010496,0,0,0,0,0.016551,0,0.054193,0.00010092,0.012615,0.26027,0.20779,0,0.033707,0.0013119,0,0.010496
0.020554,0,0,0.0052069,0,0.015347,0,0.0016443,0.01425,0.021376,0,0.067964,0.084133,0,0,0,0,0.0065771,0.74459,0.0013702,0,0.00027405,0.013702,0,0.0030145
0.019367,0.17799,0,0.0012275,0.00095472,0.017458,0.11702,0,0,0,0,0.0012275,0.033688,0.032733,0.030824,0,0.00013639,0.00027278,0,0.17935,0.19899,0.00054555,0.0027278,0.1758,0.0096836
0.0088512,0.16855,0.0018832,0,0,0,0.16384,0,0.12674,0,0,0,0.15405,0.00056497,0,0.084369,0.15085,0,0,0.11695,0,0,0,0,0.023352
0,0.0010346,0.07013,0,0,0.002956,0.00059119,0.020101,0.0067987,0.019953,0.0001478,0.018401,0.00036949,0.10671,0.02786,0.044265,0.28333,0.0001478,0.16775,0,0.042787,0.02483,0.10508,0.047443,0.0093113
0,0,0.14182,0,0.0065562,0,0,0,0.0089717,0.068323,0,0,0.0020704,0,0.0013803,0,0.23741,0,0.49379,0,0.0020704,0,0,0,0.037612
7.3019e-05,0.065498,0.08682,0.011537,0,0.072289,0.062797,0.020518,0.010004,0,0.058196,7.3019e-05,0.0089814,0.012413,0.028551,0.063089,0.15765,0.023001,0.088938,0.068273,0.013947,0.056517,0.0093465,0.04111,0.04038
0.00022722,0.28266,0,0.00068166,0.032038,0.0024994,0.19564,0.019541,0.011588,0.013179,0.044535,0,0,0.054533,0,0,0.0031811,0,0.00045444,0.2204,0.00022722,0.0070439,0.090207,0.00045444,0.020904
0.049901,0.074302,0,0.018685,0,0.13563,0,0,0,0.14443,0.11233,0.02528,0.0010991,0.096285,0,0,0.03891,0,0.0037371,0.24137,0.056496,0.00065949,0,0.00021983,0.00065949
